sexo,densidad_pollos_m2,tipoConstruccion,ganancia_promedio_gramos,sexo_encoded,tipo_encoded,cluster_kmeans,cluster_hierarchical,cluster_dbscan
MACHO,15.0,Black Out,73.66517291462665,1,0,2,3,4
MACHO,15.0,Black Out,74.58660275984693,1,0,2,3,4
MACHO,15.0,Black Out,71.32937815864645,1,0,2,3,4
MACHO,15.0,Black Out,69.9724688820815,1,0,2,3,4
MACHO,15.0,Black Out,68.6665450195649,1,0,2,3,4
MACHO,15.0,Black Out,67.81867835987384,1,0,2,3,4
MACHO,15.0,Black Out,69.0956667773243,1,0,2,3,4
MACHO,15.0,Black Out,68.00073909830006,1,0,2,3,4
MACHO,15.0,Black Out,70.70118000626348,1,0,2,3,4
MACHO,15.0,Black Out,69.12942564909521,1,0,2,3,4
MACHO,15.0,Black Out,69.73559191380266,1,0,2,3,4
MACHO,15.0,Black Out,69.47688160462548,1,0,2,3,4
MACHO,15.0,Black Out,72.02217873450752,1,0,2,3,4
MACHO,15.0,Black Out,64.78097372254867,1,0,2,3,4
HEMBRA,15.0,Tradicional,57.98653610771113,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.16279069767442,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.70438282647586,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.17232725447548,0,1,1,0,2
HEMBRA,15.0,Tradicional,58.62428466202051,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.94281357224552,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.32321854756223,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.36795491143317,0,1,1,0,2
HEMBRA,15.0,Tradicional,58.78004107232058,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.933001107419706,0,1,1,0,2
HEMBRA,13.0,Tradicional,61.74508280026304,0,1,1,0,2
HEMBRA,13.0,Tradicional,64.07347847600198,0,1,1,0,2
HEMBRA,13.0,Tradicional,62.86486486486486,0,1,1,0,2
HEMBRA,13.0,Tradicional,65.79057462778393,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.230847285641815,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.23784328546234,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.42328042328042,0,1,1,0,2
HEMBRA,14.5,Tradicional,58.081765738650624,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.371212121212125,0,1,1,0,2
HEMBRA,14.5,Tradicional,62.041635314773,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.250313518936544,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.7646035297042,0,1,1,0,2
HEMBRA,14.5,Tradicional,62.206242197253424,0,1,1,0,2
HEMBRA,14.5,Tradicional,63.687985954351646,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.98810956189398,0,1,1,0,2
HEMBRA,14.5,Tradicional,63.72872872872873,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.35952274865091,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.89710033358993,0,1,1,0,2
HEMBRA,14.5,Tradicional,54.65574665574665,0,1,1,0,2
HEMBRA,14.5,Tradicional,50.28131087429816,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.64562051727886,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.39137554585154,0,1,1,0,2
HEMBRA,14.5,Tradicional,54.99844236760124,0,1,1,0,2
HEMBRA,14.5,Tradicional,51.87054507337526,0,1,1,0,2
HEMBRA,14.5,Tradicional,56.23314273384399,0,1,1,0,2
HEMBRA,14.5,Tradicional,56.73072883847931,0,1,1,0,2
HEMBRA,14.5,Tradicional,55.95821021528071,0,1,1,0,2
HEMBRA,14.5,Tradicional,55.774357346874005,0,1,1,0,2
HEMBRA,14.5,Tradicional,56.172045242295326,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.37254221605367,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.24058769513314,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.087090650213575,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.67583374813341,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.65052165296963,0,1,1,0,2
HEMBRA,14.5,Tradicional,58.70973747905418,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.16304279321863,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.08536585365854,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.66131237183868,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.68398812243035,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.94029850746268,0,1,1,0,2
HEMBRA,14.5,Tradicional,58.90296090677771,0,1,1,0,2
HEMBRA,14.5,Tradicional,62.91993539455468,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.86135418606094,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.26167471819646,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.160100491035735,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.34168956043956,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.44736538683271,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.29986197377502,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.78370625358576,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.087786703923626,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.74332995609591,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.90026954177897,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.51499526465327,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.31340810336788,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.21626835280248,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.6077807154805,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.68118466898956,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.52954675846242,0,1,1,0,2
HEMBRA,15.0,Tradicional,63.35581690303239,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.29665587918015,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.64135387285746,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.37549721559268,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.62287104622872,0,1,1,0,2
HEMBRA,15.0,Tradicional,65.74395029431001,0,1,1,0,2
HEMBRA,15.0,Tradicional,64.14155982905983,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.35595081247255,0,1,1,0,2
HEMBRA,15.0,Tradicional,63.04700854700855,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.78393574297188,0,1,1,0,2
HEMBRA,15.0,Tradicional,63.22385620915033,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.4040404040404,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.05244660719113,0,1,1,0,2
HEMBRA,15.0,Tradicional,64.57142857142857,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.97560975609756,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.08359788359788,0,1,1,0,2
MACHO,13.98989898989899,Black Out,76.18402145799406,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.66932627070588,1,0,2,3,4
MACHO,13.98989898989899,Black Out,71.7285664699757,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.01584715705555,1,0,2,3,4
MACHO,13.98989898989899,Black Out,73.35694795604176,1,0,2,3,4
MACHO,13.98989898989899,Black Out,73.01837209302326,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.63195563560528,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.73974828430778,1,0,2,3,4
MACHO,13.98989898989899,Black Out,72.38628934342019,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.30874162182573,1,0,2,3,4
MACHO,14.002267573696145,Black Out,77.95428179708922,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.22127432684617,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.81382918230412,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.33812615955473,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.41079480912877,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.81702271578021,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.54312831487856,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.19544715447154,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.56754130223518,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.88364134154689,1,0,2,3,4
MACHO,14.002267573696145,Black Out,74.85802469135803,1,0,2,3,4
MACHO,13.98989898989899,Black Out,78.12132669020562,1,0,2,3,4
MACHO,13.98989898989899,Black Out,78.65125888910244,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.37771635531833,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.99629467115206,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.5232558139535,1,0,2,3,4
MACHO,13.98989898989899,Black Out,78.62514946680008,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.046996124031,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.265004728763,1,0,2,3,4
MACHO,14.002267573696145,Black Out,77.1328833475796,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.75043710788852,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.52011301955535,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.53005749481552,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.8428609254346,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.18516388937107,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.20941502249913,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.33491243181166,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.36047473126125,1,0,2,3,4
MACHO,13.98989898989899,Black Out,75.37910518800571,1,0,2,3,4
MACHO,13.98989898989899,Black Out,71.99496009716974,1,0,2,3,4
MACHO,14.002267573696145,Black Out,75.86628369005861,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.25367686527106,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.8543616220286,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.39792231255646,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.20146354389612,1,0,2,3,4
MACHO,13.98989898989899,Black Out,74.77280587980978,1,0,2,3,4
MACHO,13.98989898989899,Black Out,77.27486515641856,1,0,2,3,4
MACHO,13.98989898989899,Black Out,76.34606938954765,1,0,2,3,4
MACHO,13.98989898989899,Black Out,72.86292821102948,1,0,2,3,4
MACHO,10.0,Black Out,78.16517133839685,1,0,2,3,4
MACHO,10.0,Black Out,83.2724227196589,1,0,2,3,4
MACHO,10.0,Black Out,82.9503342138285,1,0,2,3,4
MACHO,10.0,Black Out,82.5108746224346,1,0,2,3,4
MACHO,10.0,Black Out,79.54524961386137,1,0,2,3,4
MACHO,10.0,Black Out,80.98424196212987,1,0,2,3,4
MACHO,10.0,Black Out,82.51558427920918,1,0,2,3,4
MACHO,9.977324263038549,Black Out,80.34827906976743,1,0,2,3,4
MACHO,13.0,Transversal,75.27527418990695,1,2,0,5,1
MACHO,13.0,Transversal,68.44451003541913,1,2,0,5,1
MACHO,13.0,Transversal,72.4731700217135,1,2,0,5,1
MACHO,13.0,Transversal,75.23471348128518,1,2,0,5,1
MACHO,13.0,Transversal,73.70339860169402,1,2,0,5,1
MACHO,13.0,Transversal,73.24232617436502,1,2,0,5,1
MACHO,13.0,Transversal,76.49038831218762,1,2,0,5,1
MACHO,13.0,Transversal,74.12459079530137,1,2,0,5,1
MACHO,13.0,Transversal,70.51910040248485,1,2,0,5,1
MACHO,13.0,Transversal,75.73839173665411,1,2,0,5,1
MACHO,13.0,Transversal,71.90853122251538,1,2,0,5,1
MACHO,13.0,Transversal,74.34494195688225,1,2,0,5,1
MACHO,13.0,Transversal,71.74040197487197,1,2,0,5,1
MACHO,12.5,Transversal,73.7449642543976,1,2,0,5,1
MACHO,12.5,Transversal,75.43393581287694,1,2,0,5,1
MACHO,12.5,Transversal,73.56118557173416,1,2,0,5,1
MACHO,12.5,Transversal,71.12898342046688,1,2,0,5,1
MACHO,12.5,Transversal,70.94058434613672,1,2,0,5,1
MACHO,12.5,Transversal,68.33427955582071,1,2,0,5,1
MACHO,12.5,Transversal,70.73926833507126,1,2,0,5,1
MACHO,12.5,Transversal,73.17575006881366,1,2,0,5,1
MACHO,12.5,Transversal,72.0488661031823,1,2,0,5,1
MACHO,12.5,Transversal,75.66801079941135,1,2,0,5,1
MACHO,12.5,Transversal,74.4124683689901,1,2,0,5,1
MACHO,12.5,Transversal,74.90420658059142,1,2,0,5,1
MACHO,12.5,Transversal,71.36782983330703,1,2,0,5,1
MACHO,12.5,Transversal,75.42192046556741,1,2,0,5,1
MACHO,12.5,Transversal,72.47750155929786,1,2,0,5,1
MACHO,13.0,Transversal,74.3922930362914,1,2,0,5,1
MACHO,13.0,Transversal,75.27375415282393,1,2,0,5,1
MACHO,13.0,Transversal,73.8661106985777,1,2,0,5,1
MACHO,13.0,Transversal,74.25370148059226,1,2,0,5,1
MACHO,13.0,Transversal,75.60025141420489,1,2,0,5,1
MACHO,13.0,Transversal,76.58656822000178,1,2,0,5,1
MACHO,13.0,Transversal,73.76262132760081,1,2,0,5,1
MACHO,13.0,Transversal,75.9109984262983,1,2,0,5,1
MACHO,13.0,Transversal,71.43057784911718,1,2,0,5,1
MACHO,13.0,Transversal,75.98971171364269,1,2,0,5,1
MACHO,13.0,Transversal,73.69135315267913,1,2,0,5,1
MACHO,13.0,Transversal,73.74007011938048,1,2,0,5,1
MACHO,13.0,Transversal,75.85956156014026,1,2,0,5,1
MACHO,13.0,Transversal,71.96645021645021,1,2,0,5,1
MACHO,13.0,Transversal,75.11978306779763,1,2,0,5,1
MACHO,13.0,Transversal,70.52692215497092,1,2,0,5,1
MACHO,13.0,Transversal,70.88414479210573,1,2,0,5,1
MACHO,13.0,Transversal,69.30715454365662,1,2,0,5,1
MACHO,13.0,Transversal,73.05475012792087,1,2,0,5,1
MACHO,13.0,Transversal,71.76901845782301,1,2,0,5,1
MACHO,13.0,Transversal,68.78130590339893,1,2,0,5,1
MACHO,13.0,Transversal,68.0480388873853,1,2,0,5,1
MACHO,13.0,Transversal,71.87648961525366,1,2,0,5,1
MACHO,13.0,Transversal,68.83616619452313,1,2,0,5,1
MACHO,13.0,Transversal,70.7214765100671,1,2,0,5,1
MACHO,13.0,Transversal,69.95931402572404,1,2,0,5,1
MACHO,13.0,Transversal,71.54676591613111,1,2,0,5,1
MACHO,13.0,Transversal,66.76251490682309,1,2,0,5,1
MACHO,13.0,Transversal,71.20704728318046,1,2,0,5,1
MACHO,13.0,Transversal,71.97276651749628,1,2,0,5,1
MACHO,13.0,Transversal,71.26938580310174,1,2,0,5,1
MACHO,13.0,Transversal,71.64807603512456,1,2,0,5,1
MACHO,13.0,Transversal,73.13546126897624,1,2,0,5,1
MACHO,13.0,Transversal,69.34762891836738,1,2,0,5,1
MACHO,13.0,Transversal,71.14175062324912,1,2,0,5,1
MACHO,13.0,Transversal,74.44913205888817,1,2,0,5,1
MACHO,13.0,Transversal,71.50114573785518,1,2,0,5,1
MACHO,13.0,Transversal,73.30595367809349,1,2,0,5,1
MACHO,13.0,Transversal,74.22574791998584,1,2,0,5,1
MACHO,13.0,Transversal,73.47795783237497,1,2,0,5,1
MACHO,13.0,Transversal,74.91007194244605,1,2,0,5,1
HEMBRA,43.2,Tradicional,60.39671682626539,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.53610308820263,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.33861553804861,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.48401445649152,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.98324168630531,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.68786386027765,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.63375021452447,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.03645423551011,0,1,3,2,6
HEMBRA,43.2,Tradicional,59.63980864834444,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.460281125257765,0,1,3,2,6
HEMBRA,43.2,Tradicional,65.3304386223138,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.62615732302982,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.97589010871692,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.63779114941907,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.82562560792289,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.0517376535145,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.62303784562921,0,1,3,2,6
HEMBRA,43.2,Tradicional,65.5127074539587,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.82285480930049,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.38855421686748,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.35658515658516,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.01270081588022,0,1,3,2,6
HEMBRA,43.2,Tradicional,66.52871175442418,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.88780852655199,0,1,3,2,6
HEMBRA,43.2,Tradicional,65.40548147626922,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.68824205285331,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.62074865563236,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.50840187180941,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.8441677348471,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.31380365914431,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.808967500090986,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.27822809360877,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.30305109328552,0,1,3,2,6
HEMBRA,38.4,Tradicional,69.42086354781793,0,1,3,2,-1
HEMBRA,43.2,Tradicional,60.82877366816187,0,1,3,2,6
HEMBRA,43.2,Tradicional,59.42580484978897,0,1,3,2,6
HEMBRA,43.2,Tradicional,59.8090023671419,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.73029106333188,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.31675555931976,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.971421870207664,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.341553728801,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.69896107387705,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.40225228573552,0,1,3,2,6
HEMBRA,43.2,Tradicional,55.41706286514448,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.42618270799347,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.25822570000943,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.21757067011049,0,1,3,2,6
HEMBRA,43.2,Tradicional,54.994140392574494,0,1,3,2,6
HEMBRA,43.2,Tradicional,54.968108238705,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.32032883313845,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.38481709540962,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.08372334893396,0,1,3,2,6
HEMBRA,43.3,Tradicional,57.6611570247934,0,1,3,2,6
HEMBRA,43.2,Tradicional,50.8022340230727,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.24547803617571,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.72333866399491,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.19490586932447,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.62522414823671,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.58290639024584,0,1,3,2,6
HEMBRA,43.2,Tradicional,59.637936060635504,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.48386462022825,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.27892278098378,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.23039644077223,0,1,3,2,6
HEMBRA,43.2,Tradicional,56.66090065155971,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.763322251757984,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.31720255732901,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.06685438149233,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.75330779256684,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.03357703763878,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.57435608952465,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.85834220172637,0,1,3,2,6
HEMBRA,43.2,Tradicional,59.26788887094169,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.59539827270408,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.78441426278914,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.506024096385545,0,1,3,2,6
HEMBRA,43.2,Tradicional,57.70608464030851,0,1,3,2,6
HEMBRA,43.2,Tradicional,64.19368957147972,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.61568196534741,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.46912132582864,0,1,3,2,6
HEMBRA,43.2,Tradicional,63.70663566947912,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.23516783762685,0,1,3,2,6
HEMBRA,43.2,Tradicional,58.91689239587014,0,1,3,2,6
HEMBRA,43.2,Tradicional,62.54449571522742,0,1,3,2,6
HEMBRA,43.2,Tradicional,60.11107172397494,0,1,3,2,6
HEMBRA,43.2,Tradicional,59.45011337868482,0,1,3,2,6
HEMBRA,43.2,Tradicional,61.15548003398471,0,1,3,2,6
HEMBRA,15.0,Tradicional,58.6593707250342,0,1,1,0,2
HEMBRA,15.0,Tradicional,58.42927043817691,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.14436453357131,0,1,1,0,2
HEMBRA,15.0,Tradicional,63.68434805330547,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.6514264620577,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.93439088248884,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.87603305785124,0,1,1,0,2
HEMBRA,15.0,Tradicional,59.320257368202576,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.131552006552006,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.510905014268246,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.2878787878788,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.8820831634733,0,1,1,0,2
HEMBRA,14.5,Tradicional,58.07513227513228,0,1,1,0,2
HEMBRA,14.5,Tradicional,56.68762390257717,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.14935400516795,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.16312524538672,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.074165977391786,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.32462564214668,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.05040907891264,0,1,1,0,2
HEMBRA,14.5,Tradicional,57.83961322192444,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.71111111111112,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.50659475623432,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.05069608615708,0,1,1,0,2
HEMBRA,14.5,Tradicional,54.16313437965402,0,1,1,0,2
HEMBRA,14.5,Tradicional,56.865470326061455,0,1,1,0,2
HEMBRA,14.5,Tradicional,55.39132931380993,0,1,1,0,2
HEMBRA,14.5,Tradicional,58.979423868312765,0,1,1,0,2
HEMBRA,14.5,Tradicional,58.84178046968744,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.44681355129117,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.2542101042502,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.90745135263407,0,1,1,0,2
HEMBRA,14.5,Tradicional,59.44335712641032,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.72875892240386,0,1,1,0,2
HEMBRA,14.5,Tradicional,60.54821397657107,0,1,1,0,2
HEMBRA,14.5,Tradicional,61.43980848153215,0,1,1,0,2
HEMBRA,15.0,Tradicional,56.275510204081634,0,1,1,0,2
HEMBRA,15.0,Tradicional,57.904707884288136,0,1,1,0,2
HEMBRA,15.0,Tradicional,58.98504577244555,0,1,1,0,2
HEMBRA,15.0,Tradicional,58.78515249250268,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.2378864405839,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.97562342392826,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.72114859700841,0,1,1,0,2
HEMBRA,15.0,Tradicional,62.06052115438498,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.06230261269021,0,1,1,0,2
HEMBRA,15.0,Tradicional,60.449500864424735,0,1,1,0,2
HEMBRA,15.0,Tradicional,61.603828987549925,0,1,1,0,2
MACHO,13.0,Tradicional,66.67871240644344,1,1,5,4,5
MACHO,13.0,Tradicional,63.1920993947117,1,1,5,4,5
MACHO,13.0,Tradicional,63.77801268498943,1,1,5,4,5
MACHO,13.0,Tradicional,70.69875776397514,1,1,5,4,5
MACHO,13.0,Tradicional,69.67415845648605,1,1,5,4,5
MACHO,13.0,Tradicional,70.17535739997943,1,1,5,4,5
MACHO,13.0,Tradicional,68.69558553034946,1,1,5,4,5
MACHO,13.0,Tradicional,71.35543106131341,1,1,5,4,5
MACHO,13.0,Tradicional,72.36637512147718,1,1,5,4,5
MACHO,13.0,Tradicional,71.86997173298545,1,1,5,4,5
MACHO,13.0,Tradicional,71.96300837931739,1,1,5,4,5
MACHO,13.0,Tradicional,72.51687770862279,1,1,5,4,5
MACHO,13.0,Tradicional,68.8991531947652,1,1,5,4,5
MACHO,13.0,Transversal,74.9270166453265,1,2,0,5,1
MACHO,13.0,Transversal,74.88385233550979,1,2,0,5,1
MACHO,13.0,Transversal,72.12246431254697,1,2,0,5,1
MACHO,13.0,Transversal,73.46901017576319,1,2,0,5,1
MACHO,13.0,Transversal,71.38424188020238,1,2,0,5,1
MACHO,13.0,Transversal,74.38366039247097,1,2,0,5,1
MACHO,13.0,Transversal,75.33695467662537,1,2,0,5,1
MACHO,13.0,Transversal,73.1431423105714,1,2,0,5,1
MACHO,13.0,Transversal,73.41700691609032,1,2,0,5,1
MACHO,13.0,Transversal,73.55617455896007,1,2,0,5,1
MACHO,13.0,Transversal,75.2709871827519,1,2,0,5,1
MACHO,13.0,Transversal,73.46958097070684,1,2,0,5,1
MACHO,13.0,Transversal,76.22776679841897,1,2,0,5,1
MACHO,13.0,Transversal,73.03522645791729,1,2,0,5,1
MACHO,13.0,Transversal,71.88832054560955,1,2,0,5,1
MACHO,13.0,Transversal,71.83577533577532,1,2,0,5,1
MACHO,13.0,Transversal,71.34194970443845,1,2,0,5,1
MACHO,13.0,Transversal,68.54737257221728,1,2,0,5,1
MACHO,13.0,Transversal,69.61573668322134,1,2,0,5,1
MACHO,13.0,Transversal,69.98159980588805,1,2,0,5,1
MACHO,13.0,Transversal,70.55838909743757,1,2,0,5,1
MACHO,13.0,Transversal,69.6130371395389,1,2,0,5,1
MACHO,13.0,Transversal,69.57350532350533,1,2,0,5,1
MACHO,13.0,Transversal,69.6672291735265,1,2,0,5,1
MACHO,13.0,Transversal,70.84005569072222,1,2,0,5,1
MACHO,13.0,Transversal,71.71906439210812,1,2,0,5,1
MACHO,13.0,Transversal,68.33525655819679,1,2,0,5,1
MACHO,13.0,Transversal,70.97922968340391,1,2,0,5,1
MACHO,11.5,Transversal,74.88301406658657,1,2,0,5,1
MACHO,11.5,Transversal,77.4840121999213,1,2,0,5,1
MACHO,11.5,Transversal,75.8353950189675,1,2,0,5,1
MACHO,11.5,Transversal,73.62833795418067,1,2,0,5,1
MACHO,11.5,Transversal,74.62833914053427,1,2,0,5,1
MACHO,11.5,Transversal,75.25648387405494,1,2,0,5,1
MACHO,11.583333333333334,Transversal,73.71582336264476,1,2,0,5,1
MACHO,11.5,Transversal,75.29304029304029,1,2,0,5,1
MACHO,11.5,Transversal,77.4188256863029,1,2,0,5,1
MACHO,11.5,Transversal,77.02802253358371,1,2,0,5,1
MACHO,11.5,Transversal,74.66356589147287,1,2,0,5,1
