nombre_sector_code,nro_crianza,nro_pabellon,sexo,tipoConstruccion,densidad_pollos_m2,cluster_kmeans,cluster_hierarchical,cluster_dbscan,ganancia_promedio_gramos
estrella,228,16,HEMBRA,Tradicional,14.5,1,1,0,60.9406197703272
estrella,228,17,HEMBRA,Tradicional,14.5,1,1,0,63.4497085809914
estrella,228,18,HEMBRA,Tradicional,14.5,1,0,0,59.91411987680645
estrella,228,19,HEMBRA,Tradicional,14.5,1,0,0,59.1427418424997
estrella,228,20,HEMBRA,Tradicional,14.5,1,0,0,59.36267436267436
estrella,228,21,HEMBRA,Tradicional,14.5,1,0,0,58.9424703891709
estrella,228,22,HEMBRA,Tradicional,14.5,1,0,0,58.927392739273934
estrella,229,1,HEMBRA,Tradicional,15.0,1,0,0,61.46972022193365
estrella,229,2,HEMBRA,Tradicional,15.0,1,0,0,61.75129356911354
estrella,229,3,HEMBRA,Tradicional,15.0,1,0,0,62.29955299043738
estrella,229,4,HEMBRA,Tradicional,15.0,1,0,0,60.22435897435898
estrella,229,5,HEMBRA,Tradicional,15.0,1,0,0,63.72257236227824
estrella,229,6,HEMBRA,Tradicional,15.0,1,0,0,63.61916126832594
estrella,229,7,HEMBRA,Tradicional,15.0,1,0,0,61.7968094038623
estrella,229,8,HEMBRA,Tradicional,15.0,1,0,0,60.7892545928845
estrella,229,10,HEMBRA,Tradicional,15.0,1,0,0,57.34620231412533
estrella,229,11,HEMBRA,Tradicional,15.0,1,0,0,56.40718562874251
estrella,229,12,HEMBRA,Tradicional,15.0,1,0,0,58.74738234321615
estrella,229,13,HEMBRA,Tradicional,15.0,1,0,0,58.49311248675478
estrella,229,14,HEMBRA,Tradicional,15.0,1,0,0,61.933333333333344
estrella,229,15,HEMBRA,Tradicional,15.0,1,0,0,62.723104056437386
estrella,229,16,HEMBRA,Tradicional,15.0,1,0,0,63.87643248629796
estrella,229,18,HEMBRA,Tradicional,15.0,1,0,0,61.18328141225338
estrella,229,19,HEMBRA,Tradicional,15.0,1,0,0,62.754932502596056
estrella,229,20,HEMBRA,Tradicional,15.0,1,0,0,63.15106117353309
estrella,229,21,HEMBRA,Tradicional,15.0,1,0,0,61.40990990990991
estrella,229,22,HEMBRA,Tradicional,15.0,1,0,0,59.83561643835617
estrella,230,1,HEMBRA,Tradicional,15.0,1,0,0,59.82267441860465
estrella,230,2,HEMBRA,Tradicional,15.0,1,0,0,58.84176926584587
estrella,230,3,HEMBRA,Tradicional,15.0,1,0,0,61.589630574725966
estrella,230,4,HEMBRA,Tradicional,15.0,1,0,0,59.94214133243455
estrella,230,5,HEMBRA,Tradicional,15.0,1,0,0,62.48571266904317
estrella,230,6,HEMBRA,Tradicional,15.0,1,0,0,62.29687774588484
estrella,230,7,HEMBRA,Tradicional,15.0,1,0,0,62.693623124448365
estrella,230,8,HEMBRA,Tradicional,15.0,1,0,0,63.11060159406049
estrella,230,9,HEMBRA,Tradicional,15.0,1,0,0,63.84404924760602
estrella,230,10,HEMBRA,Tradicional,15.0,1,0,0,60.09417169107092
estrella,230,11,HEMBRA,Tradicional,15.0,1,0,0,62.108604074095446
estrella,230,12,HEMBRA,Tradicional,15.0,1,0,0,59.154545454545456
estrella,230,14,HEMBRA,Tradicional,15.0,1,0,0,60.917606983180754
estrella,230,16,HEMBRA,Tradicional,15.0,1,0,0,60.27929901423877
estrella,230,17,HEMBRA,Tradicional,15.0,1,0,0,60.806061243817744
estrella,230,20,HEMBRA,Tradicional,15.0,1,0,0,60.50107887796692
estrella,230,21,HEMBRA,Tradicional,15.0,1,0,0,61.64048573975044
estrella,230,22,HEMBRA,Tradicional,15.0,1,0,0,61.47342591043445
estrella,231,1,HEMBRA,Tradicional,15.0,1,0,0,61.19967216473722
estrella,231,2,HEMBRA,Tradicional,15.0,1,0,0,63.08204567920504
estrella,231,3,HEMBRA,Tradicional,15.0,1,0,0,63.21533199931992
estrella,231,4,HEMBRA,Tradicional,15.0,1,0,0,62.645385587863466
estrella,231,5,HEMBRA,Tradicional,15.0,1,0,0,62.48648567631571
estrella,231,6,HEMBRA,Tradicional,15.0,1,0,0,63.4891867194639
estrella,231,7,HEMBRA,Tradicional,15.0,1,0,0,63.48340290200756
estrella,231,8,HEMBRA,Tradicional,15.0,1,0,0,61.97648749935829
estrella,231,9,HEMBRA,Tradicional,15.0,1,0,0,61.82895723930984
estrella,231,10,HEMBRA,Tradicional,15.0,1,0,0,58.7833018670023
estrella,231,11,HEMBRA,Tradicional,15.0,1,0,0,60.879962488277584
estrella,231,12,HEMBRA,Tradicional,15.0,1,0,0,63.52191261119833
estrella,231,13,HEMBRA,Tradicional,15.0,1,0,0,61.77323767935121
estrella,231,14,HEMBRA,Tradicional,15.0,1,0,0,61.458333333333336
estrella,231,15,HEMBRA,Tradicional,15.0,1,0,0,62.36331391660418
estrella,231,16,HEMBRA,Tradicional,15.0,1,0,0,65.57380435905382
estrella,231,17,HEMBRA,Tradicional,15.0,1,0,0,62.23861628985728
estrella,231,20,HEMBRA,Tradicional,15.0,1,0,0,61.94308102988031
higueras,148,1,HEMBRA,Black Out,17.98701298701299,1,0,0,65.63713170418694
higueras,148,2,HEMBRA,Black Out,17.98701298701299,1,0,0,63.77616969563056
higueras,148,4,HEMBRA,Black Out,17.98701298701299,1,0,0,64.05110274341042
higueras,148,5,HEMBRA,Black Out,17.98701298701299,1,0,0,64.2246768383132
higueras,148,6,HEMBRA,Black Out,17.98701298701299,1,0,0,65.52707930367505
higueras,148,7,HEMBRA,Black Out,17.98701298701299,1,0,0,65.54307924854243
higueras,148,8,HEMBRA,Black Out,17.98701298701299,1,0,0,64.70566017374414
higueras,148,9,HEMBRA,Black Out,17.98701298701299,1,0,0,66.97823303457106
higueras,148,12,HEMBRA,Black Out,16.01298701298701,1,0,0,68.81744946040432
higueras,148,13,HEMBRA,Black Out,15.974025974025974,1,0,0,73.10966176247535
higueras,148,14,HEMBRA,Black Out,15.974025974025974,1,0,0,72.4178353331083
higueras,149,1,HEMBRA,Black Out,17.98701298701299,1,0,0,66.3730204171926
higueras,149,2,HEMBRA,Black Out,17.98701298701299,1,0,0,64.43112555871596
higueras,149,3,HEMBRA,Black Out,17.98701298701299,1,0,0,64.54832525093042
higueras,149,4,HEMBRA,Black Out,17.98701298701299,1,0,0,64.72177288903266
higueras,149,5,HEMBRA,Black Out,17.98701298701299,1,0,0,62.81862155589407
higueras,149,6,HEMBRA,Black Out,17.98701298701299,1,0,0,65.57880203908242
higueras,149,7,HEMBRA,Black Out,17.98701298701299,1,0,0,66.2579166881211
higueras,149,8,HEMBRA,Black Out,17.98701298701299,1,0,0,66.02389895883228
higueras,149,9,HEMBRA,Black Out,17.98701298701299,1,0,0,66.75289853273418
higueras,149,10,HEMBRA,Black Out,17.98701298701299,1,0,0,63.95934228126009
higueras,149,11,HEMBRA,Black Out,17.98701298701299,1,0,0,64.7305857300736
higueras,149,12,HEMBRA,Black Out,17.98701298701299,1,0,0,65.49903149799796
higueras,149,13,HEMBRA,Black Out,17.98701298701299,1,0,0,66.21591449917432
higueras,150,1,HEMBRA,Black Out,17.98701298701299,1,0,0,63.78854513271848
higueras,150,2,HEMBRA,Black Out,17.98701298701299,1,0,0,63.05421686746987
higueras,150,3,HEMBRA,Black Out,17.98701298701299,1,0,0,59.51406796172139
higueras,150,4,HEMBRA,Black Out,17.98701298701299,1,0,0,60.65615725852317
higueras,150,5,HEMBRA,Black Out,17.98701298701299,1,0,0,58.93852813852814
higueras,150,6,HEMBRA,Black Out,17.98701298701299,1,0,0,63.45905567300915
higueras,150,7,HEMBRA,Black Out,20.649350649350648,1,0,0,63.60817805383023
higueras,150,9,HEMBRA,Black Out,17.98701298701299,1,0,0,65.81955998436354
higueras,150,10,HEMBRA,Black Out,17.98701298701299,1,0,0,64.09555152065366
higueras,150,11,HEMBRA,Black Out,17.98701298701299,1,0,0,64.0060053254773
higueras,150,12,HEMBRA,Black Out,17.98701298701299,1,0,0,62.70132008349749
higueras,150,13,HEMBRA,Black Out,17.98701298701299,1,0,0,63.92759262570996
higueras,151,1,HEMBRA,Black Out,17.98701298701299,1,0,0,69.49072929542646
higueras,151,2,HEMBRA,Black Out,17.98701298701299,1,0,0,70.06364749082007
higueras,151,3,HEMBRA,Black Out,17.98701298701299,1,0,0,66.84580321110242
higueras,151,4,HEMBRA,Black Out,17.98701298701299,1,0,0,67.08697375805099
higueras,151,5,HEMBRA,Black Out,17.98701298701299,1,0,0,67.72436089009526
higueras,151,6,HEMBRA,Black Out,17.98701298701299,1,0,0,65.62517768806505
higueras,151,7,HEMBRA,Black Out,17.98701298701299,1,0,0,67.19883564711151
higueras,151,8,HEMBRA,Black Out,17.98701298701299,1,0,0,68.65843048547069
higueras,151,9,HEMBRA,Black Out,17.98701298701299,1,0,0,70.30644446905104
higueras,151,10,HEMBRA,Black Out,17.98701298701299,1,0,0,67.98667210662316
higueras,151,12,HEMBRA,Black Out,17.98701298701299,1,0,0,69.02248035136384
higueras,151,13,HEMBRA,Black Out,17.98701298701299,1,0,0,66.84777055838084
higueras,152,1,HEMBRA,Black Out,17.98701298701299,1,0,0,63.584500466853406
higueras,152,2,HEMBRA,Black Out,17.98701298701299,1,0,0,63.9700122399021
higueras,152,3,HEMBRA,Black Out,17.98701298701299,1,0,0,63.65634863792099
higueras,152,4,HEMBRA,Black Out,17.98701298701299,1,0,0,63.51135469098725
higueras,152,5,HEMBRA,Black Out,17.98701298701299,1,0,0,62.6778916467352
higueras,152,6,HEMBRA,Black Out,17.98701298701299,1,0,0,65.78488171240637
higueras,152,7,HEMBRA,Black Out,17.98701298701299,1,0,0,65.47417011445789
higueras,152,8,HEMBRA,Black Out,17.98701298701299,1,0,0,63.823855963991
higueras,152,9,HEMBRA,Black Out,17.98701298701299,1,0,0,66.2880658436214
higueras,152,10,HEMBRA,Black Out,17.98701298701299,1,0,0,65.91552712167613
higueras,152,13,HEMBRA,Black Out,17.98701298701299,1,0,0,64.04878761320478
higueras,152,14,HEMBRA,Black Out,17.98701298701299,1,0,0,62.45658364520153
higueras,153,1,HEMBRA,Black Out,17.98701298701299,1,0,0,67.00079379779324
higueras,153,2,HEMBRA,Black Out,17.98701298701299,1,0,0,68.9360336772935
higueras,153,3,HEMBRA,Black Out,17.98701298701299,1,0,0,66.13611613041954
higueras,153,4,HEMBRA,Black Out,15.974025974025974,1,0,0,70.02219622664147
higueras,153,5,HEMBRA,Black Out,17.98701298701299,1,0,0,65.86472936137072
higueras,153,6,HEMBRA,Black Out,17.98701298701299,1,0,0,66.17965560092313
higueras,153,7,HEMBRA,Black Out,17.98701298701299,1,0,0,64.29509422252315
higueras,153,8,HEMBRA,Black Out,17.98701298701299,1,0,0,68.12058369656442
higueras,153,9,HEMBRA,Black Out,17.98701298701299,1,0,0,69.02809415337889
higueras,153,10,HEMBRA,Black Out,17.98701298701299,1,0,0,66.60319442276676
higueras,153,11,HEMBRA,Black Out,17.98701298701299,1,0,0,68.72910404471867
higueras,153,12,HEMBRA,Black Out,17.98701298701299,1,0,0,67.13365751084243
higueras,153,13,HEMBRA,Black Out,17.98701298701299,1,0,0,67.74470284237728
higueras,153,14,HEMBRA,Black Out,17.98701298701299,1,0,0,68.08014639579909
la arboleda,225,1,HEMBRA,Tradicional,12.5,1,0,0,67.02837624802942
la arboleda,225,2,HEMBRA,Tradicional,12.5,1,0,0,60.91321646151933
la arboleda,225,3,HEMBRA,Tradicional,14.5,1,0,0,61.58354050798369
la arboleda,225,4,HEMBRA,Tradicional,14.5,1,0,0,60.03205459621549
la arboleda,225,5,HEMBRA,Tradicional,14.5,1,0,0,61.60543794105438
la arboleda,225,6,HEMBRA,Tradicional,14.5,1,0,0,61.3539081885856
la arboleda,225,7,HEMBRA,Tradicional,14.5,1,0,0,59.92112909921129
la arboleda,225,8,HEMBRA,Tradicional,14.5,1,0,0,59.13930976430977
la arboleda,225,9,HEMBRA,Tradicional,14.5,1,0,0,57.31735159817351
la arboleda,225,10,HEMBRA,Tradicional,14.9,1,0,0,59.69275034681189
la arboleda,225,12,HEMBRA,Tradicional,14.5,1,0,0,58.75816305034758
la arboleda,225,13,HEMBRA,Tradicional,14.5,1,0,0,57.98349056603774
la arboleda,225,14,HEMBRA,Tradicional,14.5,1,0,0,60.03701000834028
la arboleda,225,15,HEMBRA,Tradicional,14.5,1,0,0,58.01362571854375
la arboleda,225,16,HEMBRA,Tradicional,12.5,1,0,0,62.93428613525859
la arboleda,225,17,HEMBRA,Tradicional,12.5,1,0,0,64.08787068546428
la arboleda,225,18,HEMBRA,Tradicional,12.5,1,0,0,60.9134495641345
la arboleda,225,19,HEMBRA,Tradicional,14.5,1,0,0,57.096842551388015
la arboleda,225,20,HEMBRA,Tradicional,14.5,1,0,0,60.54631828978623
la arboleda,225,21,HEMBRA,Tradicional,14.5,1,0,0,59.59933448122424
la arboleda,225,22,HEMBRA,Tradicional,14.5,1,0,0,59.621564482029605
la arboleda,225,23,HEMBRA,Tradicional,14.5,1,0,0,60.3169997850849
la arboleda,226,1,HEMBRA,Tradicional,14.5,1,0,0,60.27947690360684
la arboleda,226,3,HEMBRA,Tradicional,14.5,1,0,0,58.09983555249058
la arboleda,226,4,HEMBRA,Tradicional,14.5,1,0,0,56.35232766581564
la arboleda,226,6,HEMBRA,Tradicional,14.5,1,0,0,59.496768491410265
la arboleda,226,7,HEMBRA,Tradicional,14.5,1,0,0,60.68940813402402
la arboleda,226,8,HEMBRA,Tradicional,14.5,1,0,0,59.96866065537718
la arboleda,226,9,HEMBRA,Tradicional,14.5,1,0,0,60.23200310817561
la arboleda,226,10,HEMBRA,Tradicional,14.5,1,0,0,60.41536225402505
la arboleda,226,12,HEMBRA,Tradicional,14.5,1,0,0,60.067596338088144
la arboleda,226,13,HEMBRA,Tradicional,14.5,1,0,0,57.9895104895105
la arboleda,226,15,HEMBRA,Tradicional,12.5,1,0,0,63.22275706083628
la arboleda,226,16,HEMBRA,Tradicional,12.5,1,0,0,63.7376804950722
la arboleda,226,17,HEMBRA,Tradicional,12.5,1,0,0,64.65644820295984
la arboleda,226,18,HEMBRA,Tradicional,12.5,1,0,0,65.95729495033605
la arboleda,226,19,HEMBRA,Tradicional,12.5,1,0,0,64.54665518231408
la arboleda,226,20,HEMBRA,Tradicional,12.5,1,0,0,63.22252374491179
la arboleda,226,21,HEMBRA,Tradicional,12.5,1,0,0,62.77329591956038
la arboleda,226,22,HEMBRA,Tradicional,14.5,1,0,0,58.74217352415027
la arboleda,226,23,HEMBRA,Tradicional,14.5,1,0,0,60.67393952818695
la arboleda,226,24,HEMBRA,Tradicional,14.5,1,0,0,60.509994128608994
la fiera,132,1,MACHO,Black Out,15.0,0,1,1,74.36582773282129
la fiera,132,2,MACHO,Black Out,15.0,0,1,1,73.16691376754129
la fiera,132,4,MACHO,Black Out,15.0,0,1,1,76.38478981926488
la fiera,132,5,MACHO,Black Out,15.0,0,1,1,71.127684045486
la fiera,132,6,MACHO,Black Out,15.0,0,1,1,74.94365417199388
la fiera,132,7,MACHO,Black Out,15.0,0,1,1,74.43889314613456
la fiera,132,8,MACHO,Black Out,15.0,0,1,1,75.20568856323308
la fiera,132,9,MACHO,Black Out,15.0,0,1,1,74.52362391496673
la fiera,132,10,MACHO,Black Out,15.0,0,1,1,71.71097387800933
la fiera,132,12,MACHO,Black Out,15.0,0,1,1,74.06118024889602
la fiera,132,13,MACHO,Black Out,15.0,0,1,1,72.83748076794434
la fiera,132,14,MACHO,Black Out,15.0,0,1,1,72.70284517416852
la fiera,132,15,MACHO,Black Out,15.0,0,1,1,74.11221855486404
la fiera,133,1,MACHO,Black Out,15.0,0,1,1,76.74307237019102
la fiera,133,6,MACHO,Black Out,15.0,0,1,1,71.15632192174915
la fiera,133,7,MACHO,Black Out,15.0,0,1,1,71.46970622426261
la fiera,133,8,MACHO,Black Out,15.0,0,1,1,74.52628248082793
la fiera,133,10,MACHO,Black Out,15.0,0,1,1,73.28377230246389
la fiera,133,11,MACHO,Black Out,15.0,0,1,1,71.35818235420241
la fiera,133,12,MACHO,Black Out,15.0,0,1,1,73.701186562011
la fiera,133,13,MACHO,Black Out,15.0,0,1,1,72.23040628151563
la fiera,133,15,MACHO,Black Out,15.0,0,1,1,73.00251714577557
la fiera,134,1,MACHO,Black Out,15.0,0,1,1,73.26282358581017
la fiera,134,2,MACHO,Black Out,15.0,0,1,1,71.26641860465116
la fiera,134,3,MACHO,Black Out,15.0,0,1,1,73.60671936758894
la fiera,134,4,MACHO,Black Out,15.0,0,1,1,73.04711613551001
la fiera,134,5,MACHO,Black Out,15.0,0,1,1,74.14003900390038
la fiera,134,6,MACHO,Black Out,15.0,0,1,1,74.09964320225971
la fiera,134,7,MACHO,Black Out,15.0,0,1,1,73.96102672345559
la fiera,134,8,MACHO,Black Out,15.0,0,1,1,71.67063321027678
la fiera,134,9,MACHO,Black Out,15.0,0,1,1,73.50571279936803
la fiera,134,10,MACHO,Black Out,15.0,0,1,1,71.40148046398046
la fiera,134,11,MACHO,Black Out,15.0,0,1,1,70.81647135541533
la fiera,134,12,MACHO,Black Out,15.0,0,1,1,73.84375846195505
la fiera,134,15,MACHO,Black Out,15.0,0,1,1,72.03433360367667
la fiera,135,2,MACHO,Black Out,15.0,0,1,1,73.05323206237435
la fiera,135,3,MACHO,Black Out,15.0,0,1,1,77.78041208015806
la fiera,135,4,MACHO,Black Out,15.0,0,1,1,76.28962345934946
la fiera,135,5,MACHO,Black Out,15.0,0,1,1,74.43181818181819
la fiera,135,6,MACHO,Black Out,15.0,0,1,1,68.64431005115544
la fiera,135,7,MACHO,Black Out,15.0,0,1,1,74.45239104330012
la fiera,135,8,MACHO,Black Out,15.0,0,1,1,66.49482007529056
la fiera,135,9,MACHO,Black Out,15.0,0,1,1,71.63650568554847
la fiera,135,10,MACHO,Black Out,15.0,0,1,1,69.63411458333333
la fiera,135,11,MACHO,Black Out,15.0,0,1,1,71.17919197626783
la fiera,135,12,MACHO,Black Out,15.0,0,1,1,72.76168224299066
la fiera,135,13,MACHO,Black Out,15.0,0,1,1,74.206995963867
la fiera,135,14,MACHO,Black Out,15.0,0,1,1,74.8754218689486
la fiera,135,15,MACHO,Black Out,15.0,0,1,1,70.46419852792717
la fiera,136,1,MACHO,Black Out,15.0,0,1,1,69.42862193588938
la fiera,136,2,MACHO,Black Out,15.0,0,1,1,71.03549171606626
la fiera,136,3,MACHO,Black Out,15.0,0,1,1,71.34455527847048
la fiera,136,4,MACHO,Black Out,15.0,0,1,1,69.63823872298448
la fiera,136,5,MACHO,Black Out,15.0,0,1,1,69.35326514555467
la fiera,136,6,MACHO,Black Out,15.0,0,1,1,67.49958982772765
la fiera,136,7,MACHO,Black Out,15.0,0,1,1,66.14548494983278
la fiera,136,8,MACHO,Black Out,15.0,0,1,1,66.66503667481662
la fiera,136,9,MACHO,Black Out,15.0,0,1,1,68.55770609318996
la fiera,136,10,MACHO,Black Out,15.0,0,1,1,63.86775956284152
la fiera,136,11,MACHO,Black Out,15.0,0,1,1,64.34527390392854
la fiera,136,12,MACHO,Black Out,15.0,0,1,1,65.07330202725919
la fiera,136,13,MACHO,Black Out,15.0,0,1,1,69.49231592629407
la fiera,136,14,MACHO,Black Out,15.0,0,1,1,66.83440090791929
la fiera,136,15,MACHO,Black Out,15.0,0,1,1,66.58737660155428
la fiera,137,1,MACHO,Black Out,15.0,0,1,1,73.66517291462665
la fiera,137,2,MACHO,Black Out,15.0,0,1,1,74.58660275984693
la fiera,137,4,MACHO,Black Out,15.0,0,1,1,71.32937815864645
la fiera,137,5,MACHO,Black Out,15.0,0,1,1,69.9724688820815
la fiera,137,6,MACHO,Black Out,15.0,0,1,1,68.6665450195649
la fiera,137,7,MACHO,Black Out,15.0,0,1,1,67.81867835987384
la fiera,137,8,MACHO,Black Out,15.0,0,1,1,69.0956667773243
la fiera,137,9,MACHO,Black Out,15.0,0,1,1,68.00073909830006
la fiera,137,10,MACHO,Black Out,15.0,0,1,1,70.70118000626348
la fiera,137,11,MACHO,Black Out,15.0,0,1,1,69.12942564909521
la fiera,137,12,MACHO,Black Out,15.0,0,1,1,69.73559191380266
la fiera,137,13,MACHO,Black Out,15.0,0,1,1,69.47688160462548
la fiera,137,14,MACHO,Black Out,15.0,0,1,1,72.02217873450752
la fiera,137,15,MACHO,Black Out,15.0,0,1,1,64.78097372254867
la florida,216,1,HEMBRA,Tradicional,15.0,1,0,0,57.98653610771113
la florida,216,4,HEMBRA,Tradicional,15.0,1,0,0,61.16279069767442
la florida,216,5,HEMBRA,Tradicional,15.0,1,0,0,60.70438282647586
la florida,216,6,HEMBRA,Tradicional,15.0,1,0,0,60.17232725447548
la florida,216,7,HEMBRA,Tradicional,15.0,1,0,0,58.62428466202051
la florida,216,9,HEMBRA,Tradicional,15.0,1,0,0,59.94281357224552
la florida,216,10,HEMBRA,Tradicional,15.0,1,0,0,59.32321854756223
la florida,216,11,HEMBRA,Tradicional,15.0,1,0,0,59.36795491143317
la florida,216,12,HEMBRA,Tradicional,15.0,1,0,0,58.78004107232058
la florida,216,13,HEMBRA,Tradicional,15.0,1,0,0,61.933001107419706
la florida,216,15,HEMBRA,Tradicional,13.0,1,0,0,61.74508280026304
la florida,216,16,HEMBRA,Tradicional,13.0,1,0,0,64.07347847600198
la florida,216,17,HEMBRA,Tradicional,13.0,1,0,0,62.86486486486486
la florida,216,18,HEMBRA,Tradicional,13.0,1,0,0,65.79057462778393
la florida,217,1,HEMBRA,Tradicional,14.5,1,0,0,59.230847285641815
la florida,217,4,HEMBRA,Tradicional,14.5,1,0,0,60.23784328546234
la florida,217,5,HEMBRA,Tradicional,14.5,1,0,0,60.42328042328042
la florida,217,6,HEMBRA,Tradicional,14.5,1,0,0,58.081765738650624
la florida,217,7,HEMBRA,Tradicional,14.5,1,0,0,61.371212121212125
la florida,217,8,HEMBRA,Tradicional,14.5,1,0,0,62.041635314773
la florida,217,9,HEMBRA,Tradicional,14.5,1,0,0,60.250313518936544
la florida,217,10,HEMBRA,Tradicional,14.5,1,0,0,60.7646035297042
la florida,217,11,HEMBRA,Tradicional,14.5,1,0,0,62.206242197253424
la florida,217,13,HEMBRA,Tradicional,14.5,1,0,0,63.687985954351646
la florida,217,15,HEMBRA,Tradicional,14.5,1,0,0,61.98810956189398
la florida,217,16,HEMBRA,Tradicional,14.5,1,0,0,63.72872872872873
la florida,217,17,HEMBRA,Tradicional,14.5,1,0,0,60.35952274865091
la florida,217,18,HEMBRA,Tradicional,14.5,1,0,0,60.89710033358993
la florida,218,1,HEMBRA,Tradicional,14.5,1,0,0,54.65574665574665
la florida,218,4,HEMBRA,Tradicional,14.5,1,0,0,50.28131087429816
la florida,218,5,HEMBRA,Tradicional,14.5,1,0,0,57.64562051727886
la florida,218,6,HEMBRA,Tradicional,14.5,1,0,0,59.39137554585154
la florida,218,8,HEMBRA,Tradicional,14.5,1,0,0,54.99844236760124
la florida,218,10,HEMBRA,Tradicional,14.5,1,0,0,51.87054507337526
la florida,218,13,HEMBRA,Tradicional,14.5,1,0,0,56.23314273384399
la florida,218,15,HEMBRA,Tradicional,14.5,1,0,0,56.73072883847931
la florida,218,16,HEMBRA,Tradicional,14.5,1,0,0,55.95821021528071
la florida,218,17,HEMBRA,Tradicional,14.5,1,0,0,55.774357346874005
la florida,218,18,HEMBRA,Tradicional,14.5,1,0,0,56.172045242295326
la florida,219,1,HEMBRA,Tradicional,14.5,1,0,0,59.37254221605367
la florida,219,4,HEMBRA,Tradicional,14.5,1,0,0,57.24058769513314
la florida,219,5,HEMBRA,Tradicional,14.5,1,0,0,57.087090650213575
la florida,219,6,HEMBRA,Tradicional,14.5,1,0,0,59.67583374813341
la florida,219,7,HEMBRA,Tradicional,14.5,1,0,0,57.65052165296963
la florida,219,8,HEMBRA,Tradicional,14.5,1,0,0,58.70973747905418
la florida,219,9,HEMBRA,Tradicional,14.5,1,0,0,59.16304279321863
la florida,219,10,HEMBRA,Tradicional,14.5,1,0,0,59.08536585365854
la florida,219,11,HEMBRA,Tradicional,14.5,1,0,0,60.66131237183868
la florida,219,12,HEMBRA,Tradicional,14.5,1,1,0,61.68398812243035
la florida,219,13,HEMBRA,Tradicional,14.5,1,1,0,61.94029850746268
la florida,219,15,HEMBRA,Tradicional,14.5,1,0,0,58.90296090677771
la florida,219,16,HEMBRA,Tradicional,14.5,1,0,0,62.91993539455468
la florida,219,17,HEMBRA,Tradicional,14.5,1,0,0,57.86135418606094
la florida,219,18,HEMBRA,Tradicional,14.5,1,0,0,60.26167471819646
la florida,220,1,HEMBRA,Tradicional,15.0,1,0,0,59.160100491035735
la florida,220,4,HEMBRA,Tradicional,15.0,1,0,0,60.34168956043956
la florida,220,5,HEMBRA,Tradicional,15.0,1,0,0,60.44736538683271
la florida,220,6,HEMBRA,Tradicional,15.0,1,0,0,62.29986197377502
la florida,220,7,HEMBRA,Tradicional,15.0,1,0,0,61.78370625358576
la florida,220,8,HEMBRA,Tradicional,15.0,1,0,0,59.087786703923626
la florida,220,9,HEMBRA,Tradicional,15.0,1,0,0,59.74332995609591
la florida,220,10,HEMBRA,Tradicional,15.0,1,0,0,61.90026954177897
la florida,220,11,HEMBRA,Tradicional,15.0,1,0,0,62.51499526465327
la florida,220,12,HEMBRA,Tradicional,15.0,1,0,0,60.31340810336788
la florida,220,13,HEMBRA,Tradicional,15.0,1,0,0,62.21626835280248
la florida,220,15,HEMBRA,Tradicional,15.0,1,0,0,62.6077807154805
la florida,220,16,HEMBRA,Tradicional,15.0,1,0,0,61.68118466898956
la florida,220,17,HEMBRA,Tradicional,15.0,1,0,0,61.52954675846242
la florida,220,18,HEMBRA,Tradicional,15.0,1,0,0,63.35581690303239
la florida,221,1,HEMBRA,Tradicional,15.0,1,0,0,59.29665587918015
la florida,221,4,HEMBRA,Tradicional,15.0,1,0,0,61.64135387285746
la florida,221,5,HEMBRA,Tradicional,15.0,1,0,0,62.37549721559268
la florida,221,6,HEMBRA,Tradicional,15.0,1,0,0,59.62287104622872
la florida,221,7,HEMBRA,Tradicional,15.0,1,0,0,65.74395029431001
la florida,221,8,HEMBRA,Tradicional,15.0,1,0,0,64.14155982905983
la florida,221,9,HEMBRA,Tradicional,15.0,1,0,0,61.35595081247255
la florida,221,10,HEMBRA,Tradicional,15.0,1,0,0,63.04700854700855
la florida,221,11,HEMBRA,Tradicional,15.0,1,0,0,62.78393574297188
la florida,221,12,HEMBRA,Tradicional,15.0,1,0,0,63.22385620915033
la florida,221,13,HEMBRA,Tradicional,15.0,1,0,0,62.4040404040404
la florida,221,15,HEMBRA,Tradicional,15.0,1,0,0,62.05244660719113
la florida,221,16,HEMBRA,Tradicional,15.0,1,0,0,64.57142857142857
la florida,221,17,HEMBRA,Tradicional,15.0,1,0,0,60.97560975609756
la florida,221,18,HEMBRA,Tradicional,15.0,1,0,0,60.08359788359788
la libreta,125,1,MACHO,Black Out,13.98989898989899,0,1,1,76.18402145799406
la libreta,125,2,MACHO,Black Out,13.98989898989899,0,1,1,75.66932627070588
la libreta,125,3,MACHO,Black Out,13.98989898989899,0,1,1,71.7285664699757
la libreta,125,4,MACHO,Black Out,13.98989898989899,0,1,1,74.01584715705555
la libreta,125,5,MACHO,Black Out,13.98989898989899,0,1,1,73.35694795604176
la libreta,125,6,MACHO,Black Out,13.98989898989899,0,1,1,73.01837209302326
la libreta,125,7,MACHO,Black Out,13.98989898989899,0,1,1,74.63195563560528
la libreta,125,8,MACHO,Black Out,13.98989898989899,0,1,1,75.73974828430778
la libreta,125,9,MACHO,Black Out,13.98989898989899,0,1,1,72.38628934342019
la libreta,125,10,MACHO,Black Out,13.98989898989899,0,1,1,74.30874162182573
la libreta,125,11,MACHO,Black Out,14.002267573696145,0,1,1,77.95428179708922
